time,value
0,2.0413
1,2.0216
2,1.9259
3,2.3344
4,1.1739
5,-0.45255
6,-0.72809
7,-0.9728700000000001
8,-1.133
9,-1.3084
10,-1.4269
11,-1.3778
12,-1.4946
13,-1.6392
14,-1.6507
15,-1.6371
16,-1.7475
17,-1.7958
18,-1.8924
19,-1.8623
20,-2.0315
21,-2.0182
22,-1.8819
23,-1.8788
24,-1.7021
25,-1.6389
26,-1.3706
27,-1.0745
28,-0.77578
29,-0.3258
30,0.10597999999999999
31,0.41984
32,0.55781
33,0.66172
34,0.74205
35,0.7688
36,0.8877299999999999
37,0.93061
38,0.89279
39,0.8258700000000001
40,0.71323
41,0.6348699999999999
42,0.58141
43,0.55861
44,0.5188699999999999
45,0.54623
46,0.46276999999999996
47,0.3871
48,0.49855
49,0.4585
50,0.38337
51,0.46243999999999996
52,0.52128
53,0.5429
54,0.70445
55,0.81087
56,0.84129
57,0.85245
58,0.69108
59,0.74737
60,0.79266
61,0.82489
62,0.73356
63,0.5422100000000001
64,0.43988999999999995
65,0.17819000000000002
66,0.067929
67,-0.042476
68,-0.006794199999999999
69,0.015047999999999999
70,-0.049013
71,-0.094704
72,-0.11402000000000001
73,-0.0011615
74,-0.083852
75,-0.093967
76,-0.078749
77,0.000196
78,-0.087712
79,-0.093444
80,-0.057698
81,-0.06041900000000001
82,-0.057214
83,-0.11642000000000001
84,-0.024919
85,0.08891
86,0.11528
87,0.06665399999999999
88,0.10396
89,0.23876999999999998
90,0.30621
91,0.33757
92,0.75527
93,0.8679399999999999
94,0.8382299999999999
95,1.3587
