time,value
0,0.47528000000000004
1,1.3431
2,2.7848
3,2.8878
4,1.55
5,-0.40539000000000003
6,-0.024368
7,1.0566
8,0.76472
9,1.0003
10,0.61892
11,-0.2631
12,-0.57271
13,-0.68381
14,-0.85529
15,-0.87182
16,-0.9746299999999999
17,-1.068
18,-1.0048
19,-1.1565
20,-1.2207
21,-1.3067
22,-1.4449
23,-1.4511
24,-1.6627
25,-1.7536
26,-1.7558
27,-1.9269999999999998
28,-2.0733
29,-2.1305
30,-2.1626
31,-2.1702
32,-2.0143
33,-1.7349
34,-1.472
35,-1.1195
36,-0.67855
37,-0.24605
38,0.17243
39,0.48752
40,0.72219
41,0.8789600000000001
42,0.8577
43,0.8947
44,0.9304600000000001
45,0.7477600000000001
46,0.67615
47,0.71573
48,0.6937800000000001
49,0.65056
50,0.65601
51,0.6973699999999999
52,0.72207
53,0.7448100000000001
54,0.6891
55,0.6817
56,0.70529
57,0.67209
58,0.6661199999999999
59,0.60663
60,0.68662
61,0.53906
62,0.47444
63,0.55984
64,0.41717
65,0.43373
66,0.40079000000000004
67,0.32195999999999997
68,0.34979
69,0.33543
70,0.22771
71,0.19367
72,0.22741999999999998
73,0.17552
74,0.34751
75,0.61978
76,0.67847
77,0.5676899999999999
78,0.45224
79,0.39666
80,0.21913000000000002
81,0.042418
82,0.0088996
83,0.035966000000000005
84,-0.062249
85,-0.09953200000000001
86,0.04216
87,-0.05185700000000001
88,-0.067828
89,0.01017
90,-0.019264
91,-0.057952
92,-0.077762
93,0.075638
94,0.080578
95,-0.029782999999999997
