time,value
0,-0.36808
1,-0.62198
2,-0.60142
3,-0.62829
4,-0.61144
5,-0.39257
6,-0.32274
7,-0.57912
8,-0.89649
9,-0.99485
10,-0.81096
11,-0.74245
12,-1.0151
13,-1.0731
14,-0.8563799999999999
15,-1.0931
16,-1.5145
17,-1.3942
18,-1.1909
19,-1.5411
20,-1.8867
21,-1.7608
22,-1.9166
23,-2.0768
24,-1.7355
25,-1.9185
26,-2.1974
27,-1.7579
28,-1.5190000000000001
29,-1.5855
30,-1.3945
31,-1.0033
32,-0.69067
33,-0.48888000000000004
34,-0.1174
35,0.25205
36,0.15335
37,0.13985
38,0.5504600000000001
39,0.54732
40,0.3191
41,0.50851
42,0.6245
43,0.59734
44,0.61482
45,0.47971
46,0.46921
47,0.6392100000000001
48,0.49067
49,0.33889
50,0.51169
51,0.58298
52,0.50137
53,0.44553000000000004
54,0.49031
55,0.5706399999999999
56,0.5494399999999999
57,0.62268
58,0.7037800000000001
59,0.70743
60,0.8365799999999999
61,0.9767100000000001
62,1.0447
63,1.1005
64,1.1871
65,1.285
66,1.2504
67,1.1659
68,1.0236
69,0.81085
70,0.6914600000000001
71,0.56948
72,0.5894199999999999
73,0.70348
74,0.68205
75,0.5981
76,0.2366
77,0.11398
78,0.39492
79,0.34854
80,0.38971
81,0.45653999999999995
82,0.15366
83,0.18118
84,0.36646
85,0.29835
86,0.55686
87,0.9689399999999999
88,1.3548
89,2.1902
90,2.4655
91,1.6467
92,0.92194
93,0.2702
94,-0.49063999999999997
95,-0.45251
