time,value
0,0.18825
1,0.5401199999999999
2,2.1784
3,3.4938
4,2.0753
5,1.2103
6,-0.26733
7,-0.8668600000000001
8,0.2834
9,0.40012
10,0.14207999999999998
11,0.092882
12,0.18241
13,-0.69089
14,-0.81472
15,-0.95037
16,-1.1111
17,-1.1943
18,-1.1334
19,-1.1824
20,-1.2968
21,-1.3465
22,-1.4018
23,-1.5283
24,-1.676
25,-1.6818
26,-1.694
27,-1.7276
28,-2.075
29,-1.9527
30,-1.9091
31,-2.0473
32,-1.965
33,-1.7382
34,-1.3949
35,-1.3244
36,-0.8244
37,-0.31299
38,-0.15902
39,0.28845
40,0.48422
41,0.81594
42,0.9332600000000001
43,0.8698799999999999
44,1.0164
45,1.0749
46,0.98014
47,0.9465
48,0.85434
49,0.7357199999999999
50,0.7186899999999999
51,0.6585300000000001
52,0.68489
53,0.70924
54,0.5657
55,0.5582
56,0.56667
57,0.58567
58,0.58358
59,0.44769
60,0.57826
61,0.52547
62,0.45306
63,0.47657
64,0.35519
65,0.45571999999999996
66,0.49012
67,0.38348000000000004
68,0.22396
69,0.33298
70,0.41315
71,0.10550999999999999
72,0.5524100000000001
73,0.79898
74,0.66882
75,0.81493
76,0.5774199999999999
77,0.44011999999999996
78,0.35085
79,0.18347
80,0.23293000000000003
81,0.14886
82,0.025795
83,-0.088938
84,0.10615
85,0.23085
86,0.078554
87,0.059379999999999995
88,0.0014210000000000002
89,0.041701999999999996
90,0.16333
91,-0.14498
92,-0.033069
93,0.22011
94,0.049481
95,0.12922999999999998
