time,value
0,0.073124
1,0.77605
2,2.1813
3,3.4403
4,2.1685
5,0.49732
6,-0.9242799999999999
7,-1.4992
8,-0.67933
9,-0.54989
10,-0.7872600000000001
11,-0.86525
12,-0.67281
13,-0.43837
14,-0.75957
15,-1.2471
16,-0.76753
17,-0.90355
18,-1.1947
19,-1.1219
20,-0.98356
21,-1.2439
22,-1.4228
23,-1.247
24,-1.5611
25,-1.4887
26,-1.2421
27,-1.5224
28,-1.9512
29,-1.8815
30,-1.7515
31,-1.8198
32,-1.5630000000000002
33,-1.4382
34,-1.3598
35,-0.81603
36,-0.6196
37,-0.48986
38,-0.15567
39,0.11285
40,0.59186
41,0.71815
42,0.6550600000000001
43,0.7518199999999999
44,1.0983
45,1.2792
46,1.0563
47,0.99465
48,1.1167
49,0.8999
50,0.75356
51,0.9300299999999999
52,0.91517
53,0.7781600000000001
54,0.7550899999999999
55,0.76912
56,0.79652
57,0.83954
58,0.76157
59,0.6299600000000001
60,0.94179
61,0.51484
62,0.5716899999999999
63,0.84011
64,0.57367
65,0.71732
66,0.8115
67,0.63732
68,0.22064
69,0.68523
70,0.52608
71,0.44106000000000006
72,0.32928
73,0.60522
74,0.99377
75,0.83344
76,0.74054
77,0.61812
78,0.62579
79,0.46865
80,0.059754999999999996
81,0.096982
82,0.19685999999999998
83,-0.0021268
84,-0.09438400000000001
85,-0.25349
86,-0.058935
87,-0.13064
88,-0.34723000000000004
89,-0.17793
90,-0.060332000000000004
91,-0.34763
92,-0.44743999999999995
93,-0.066689
94,-0.17845
95,-0.25605
