time,value
0,0.26158000000000003
1,0.57982
2,1.0495
3,1.9877
4,2.3516
5,1.5728
6,0.94027
7,0.32373
8,-0.34594
9,-0.44661000000000006
10,-0.41008
11,-0.27481
12,-0.27101
13,-0.40467
14,-0.43796999999999997
15,-0.69019
16,-0.8685200000000001
17,-0.9768399999999999
18,-1.0214
19,-0.91656
20,-1.0852
21,-1.0981
22,-0.98283
23,-1.0841
24,-0.9901700000000001
25,-1.0746
26,-1.3030000000000002
27,-1.1845
28,-1.2653
29,-1.5935
30,-1.588
31,-1.5622
32,-1.7961
33,-1.7979
34,-1.6159999999999999
35,-1.7218
36,-1.8776
37,-1.7416
38,-1.4715
39,-1.3424
40,-1.4279
41,-1.3992
42,-1.123
43,-0.88908
44,-0.5859300000000001
45,-0.30253
46,-0.37771
47,-0.3297
48,0.11435
49,0.27374
50,0.1751
51,0.3206
52,0.47897
53,0.4773
54,0.3347
55,0.25808000000000003
56,0.41822
57,0.4557
58,0.56326
59,0.6422899999999999
60,0.48336999999999997
61,0.5977899999999999
62,0.61607
63,0.4938
64,0.5494100000000001
65,0.60734
66,0.79892
67,0.69315
68,0.59397
69,1.0173
70,1.0964
71,1.0067
72,1.1743
73,1.2659
74,1.3795
75,1.3663
76,1.1348
77,1.2972
78,1.3840000000000001
79,0.99097
80,1.0084
81,0.96773
82,0.54369
83,0.55492
84,0.59882
85,0.63389
86,0.6161300000000001
87,0.42186
88,0.60035
89,0.63078
90,0.38843
91,0.46511
92,0.54775
93,0.43416000000000005
94,0.5876
95,0.54979
