time,value
0,0.50872
1,0.8096899999999999
2,1.5528
3,1.9817
4,1.6243
5,1.3628
6,1.4121
7,0.97378
8,0.19369
9,-0.26377
10,-0.33644
11,-0.18885
12,-0.13284
13,-0.33662
14,-0.42502
15,-0.28996
16,-0.29898
17,-0.46745
18,-0.578
19,-0.69952
20,-0.8618299999999999
21,-0.86605
22,-0.7751100000000001
23,-0.8377899999999999
24,-0.8922399999999999
25,-0.82737
26,-0.9374899999999999
27,-1.0886
28,-0.99066
29,-0.96244
30,-1.1148
31,-1.1861
32,-1.2781
33,-1.3767
34,-1.3227
35,-1.3949
36,-1.6385
37,-1.6768
38,-1.5464
39,-1.4945
40,-1.4416
41,-1.3426
42,-1.3243
43,-1.298
44,-1.1485
45,-1.0494
46,-0.9819899999999999
47,-0.69182
48,-0.43398000000000003
49,-0.57438
50,-0.6390100000000001
51,-0.11975
52,0.35124
53,0.18563
54,0.10282999999999999
55,0.486
56,0.57407
57,0.40397
58,0.53454
59,0.58675
60,0.52181
61,0.7217600000000001
62,0.68486
63,0.3516
64,0.43725
65,0.71485
66,0.69202
67,0.6070800000000001
68,0.60401
69,0.65274
70,0.72515
71,0.6873
72,0.71821
73,0.8755
74,0.84447
75,0.84914
76,1.1552
77,1.2696
78,1.0979
79,1.1795
80,1.3981
81,1.3729
82,1.4783
83,1.7967
84,1.4383
85,0.69252
86,0.9309200000000001
87,1.4972
88,1.1967
89,0.8571
90,0.70511
91,0.13772
92,-0.33259
93,-0.9708
94,-1.8623
95,-1.2386
