time,value
0,0.15058
1,1.6566
2,2.7068
3,2.6687
4,2.1616
5,0.45358000000000004
6,-1.1248
7,-0.035756
8,0.71934
9,0.1692
10,0.5259199999999999
11,0.6446
12,-0.032198000000000004
13,-0.65313
14,-0.64744
15,-0.99855
16,-0.98739
17,-1.2348
18,-1.1689
19,-1.1326
20,-1.2814
21,-1.2023
22,-1.3473
23,-1.4706
24,-1.6609
25,-1.7333
26,-1.6762
27,-1.7229
28,-1.9568
29,-2.0945
30,-1.9966
31,-1.8874
32,-1.9523
33,-1.5934
34,-1.4014
35,-1.3559999999999999
36,-0.95886
37,-0.4833
38,-0.044625
39,0.13144
40,0.34893
41,0.65346
42,0.9282799999999999
43,0.9035
44,0.97049
45,1.0221
46,1.077
47,0.9730700000000001
48,0.9299799999999999
49,0.84903
50,0.76882
51,0.75622
52,0.6561
53,0.8124899999999999
54,0.72485
55,0.60644
56,0.53883
57,0.5959800000000001
58,0.7660899999999999
59,0.65196
60,0.58152
61,0.50955
62,0.61453
63,0.6888
64,0.39053000000000004
65,0.30701
66,0.33509
67,0.4243
68,0.3665
69,0.16734000000000002
70,0.41285
71,0.5383399999999999
72,0.37945
73,0.5448
74,0.7541399999999999
75,0.71927
76,0.5020600000000001
77,0.30988000000000004
78,0.24499
79,0.18706
80,0.022709
81,-0.1909
82,-0.08909
83,-0.035983999999999995
84,-0.13562000000000002
85,0.038921
86,-0.11520999999999999
87,-0.22758
88,-0.12843
89,-0.16193
90,-0.014223
91,-0.10071000000000001
92,0.10191
93,0.012288
94,-0.10411
95,0.46355
