time,value
0,0.59783
1,1.2574
2,2.7585
3,4.087
4,2.4522
5,0.8166399999999999
6,-0.7763399999999999
7,-0.5039600000000001
8,0.58736
9,0.18173
10,0.11381
11,-0.019753
12,0.30257
13,-0.35719
14,-0.72213
15,-0.7347
16,-1.0181
17,-0.68483
18,-0.92543
19,-1.1036
20,-1.2606
21,-1.0173
22,-1.1808
23,-1.726
24,-1.4324
25,-1.9683
26,-1.5941
27,-1.4786
28,-2.3515
29,-1.7502
30,-1.9623
31,-1.8715
32,-1.5807
33,-1.5556
34,-1.1898
35,-1.0205
36,-0.40817
37,-0.093372
38,0.26726
39,0.45376000000000005
40,0.34083
41,1.0665
42,1.0429
43,0.84211
44,0.9401700000000001
45,0.9839399999999999
46,0.977
47,0.81587
48,0.7779
49,0.8186100000000001
50,0.4723
51,0.5460699999999999
52,0.71133
53,0.34545
54,0.59042
55,0.45653999999999995
56,0.37054000000000004
57,0.8517899999999999
58,0.22274000000000002
59,0.39841
60,0.2846
61,0.49737
62,0.7012
63,0.075299
64,0.35070999999999997
65,0.25875
66,0.23056
67,0.28878000000000004
68,0.07736699999999999
69,0.2369
70,0.16692
71,-0.069638
72,0.33712
73,0.61541
74,0.58699
75,0.71123
76,0.63712
77,0.54294
78,0.34957
79,0.16303
80,-0.045173000000000005
81,-0.16641
82,0.10594
83,-0.15698
84,-0.026205000000000003
85,-0.06372799999999999
86,-0.37006999999999995
87,-0.07498200000000001
88,-0.21381999999999998
89,-0.13280999999999998
90,-0.21683000000000002
91,-0.34658
92,-0.014022999999999999
93,-0.18417
94,-0.17685
95,-0.11922
