time,value
0,1.1949
1,2.1908
2,2.4433
3,2.0008
4,1.005
5,0.18299
6,0.8416100000000001
7,1.3159
8,1.0808
9,1.349
10,1.1474
11,0.31794
12,-0.39568000000000003
13,-0.52295
14,-0.58801
15,-0.73069
16,-0.81045
17,-0.89689
18,-0.96893
19,-1.1617
20,-1.2225
21,-1.2841
22,-1.4718
23,-1.6613
24,-1.9442
25,-2.0391
26,-2.1801
27,-2.4142
28,-2.4478
29,-2.4449
30,-2.2974
31,-2.1031
32,-1.8771
33,-1.5395
34,-1.1415
35,-0.8126
36,-0.49508
37,-0.17519
38,0.074941
39,0.30021
40,0.40395
41,0.46493
42,0.506
43,0.57275
44,0.51675
45,0.51726
46,0.51176
47,0.44605
48,0.46326999999999996
49,0.4778
50,0.5061399999999999
51,0.52308
52,0.4909
53,0.5535899999999999
54,0.5794
55,0.51088
56,0.5768
57,0.55858
58,0.5438
59,0.54597
60,0.4531
61,0.47026
62,0.5153300000000001
63,0.39092
64,0.40203
65,0.39944
66,0.33478
67,0.39259
68,0.28207
69,0.31199
70,0.34735
71,0.35168
72,0.51549
73,0.60228
74,0.6511899999999999
75,0.63262
76,0.40998999999999997
77,0.36885999999999997
78,0.31356999999999996
79,0.13938
80,0.093671
81,0.077365
82,0.12533
83,0.060441999999999996
84,0.083074
85,0.054985
86,0.061965
87,0.08667000000000001
88,0.065612
89,0.0032298
90,0.10953
91,0.060001
92,0.040452999999999996
93,0.069218
94,0.17855
95,0.45655
