time,value
0,2.1131
1,3.2391
2,2.5576
3,2.3157
4,1.0033
5,0.8496600000000001
6,1.6319
7,1.4243
8,1.3159
9,0.99924
10,0.20781
11,-0.42103999999999997
12,-0.46503
13,-0.6048899999999999
14,-0.64773
15,-0.81838
16,-0.9005
17,-0.89676
18,-0.9446100000000001
19,-1.0836
20,-1.2033
21,-1.225
22,-1.3277
23,-1.5291
24,-1.6049
25,-1.6701
26,-1.883
27,-1.9135
28,-1.9652
29,-2.0614
30,-2.0139
31,-1.9867
32,-1.7923
33,-1.5801
34,-1.329
35,-0.8965200000000001
36,-0.55238
37,-0.26008000000000003
38,0.051494000000000005
39,0.33432
40,0.5270100000000001
41,0.6398199999999999
42,0.72895
43,0.74236
44,0.6969
45,0.7067899999999999
46,0.61882
47,0.59308
48,0.60875
49,0.56288
50,0.60347
51,0.53785
52,0.51812
53,0.5963
54,0.52433
55,0.50674
56,0.5012300000000001
57,0.4816
58,0.47713
59,0.36448
60,0.42906000000000005
61,0.418
62,0.33308000000000004
63,0.28347
64,0.26305
65,0.24961
66,0.16097
67,0.19426
68,0.1633
69,0.17885
70,0.07681
71,0.06274
72,0.28174
73,0.44048999999999994
74,0.4788
75,0.5072
76,0.35508
77,0.16925
78,0.11047
79,0.021529
80,-0.085792
81,-0.13029000000000002
82,-0.11627
83,-0.18007
84,-0.16632
85,-0.14237
86,-0.1123
87,-0.083357
88,-0.1589
89,-0.062689
90,-0.057954
91,-0.15372
92,-0.10223
93,-0.11092
94,0.16934000000000002
95,0.31289
