time,value
0,1.8148
1,3.1168
2,2.7093
3,2.2894
4,0.7468
5,0.34331
6,1.3852
7,1.2284
8,1.2052
9,1.3630000000000002
10,0.72878
11,0.16296
12,-0.0080553
13,-0.22321999999999997
14,-0.43116000000000004
15,-0.48352
16,-0.54671
17,-0.85696
18,-0.9510299999999999
19,-0.93979
20,-1.0726
21,-1.3601
22,-1.3414
23,-1.4051
24,-1.7154
25,-1.7594
26,-1.8844
27,-1.95
28,-2.1831
29,-2.1779
30,-2.1525
31,-2.0964
32,-2.0511
33,-1.8027
34,-1.4676
35,-1.2233
36,-0.78604
37,-0.38869000000000004
38,-0.070864
39,0.15872
40,0.39615
41,0.6007600000000001
42,0.5098699999999999
43,0.56991
44,0.68247
45,0.5212600000000001
46,0.4296
47,0.36043000000000003
48,0.3897
49,0.42091000000000006
50,0.38013
51,0.36077
52,0.31933
53,0.39644
54,0.38283
55,0.40484000000000003
56,0.58767
57,0.595
58,0.35284
59,0.5945699999999999
60,0.52693
61,0.50865
62,0.54273
63,0.37861
64,0.44005
65,0.33124000000000003
66,0.3136
67,0.44666999999999996
68,0.43036
69,0.18632
70,0.21795
71,0.1628
72,0.22910999999999998
73,0.29359
74,0.39369
75,0.55408
76,0.27941
77,0.28295
78,0.073871
79,-0.1796
80,0.020608
81,-0.15177000000000002
82,-0.02924
83,-0.096054
84,-0.078538
85,0.16677999999999998
86,0.0043438999999999995
87,-0.21733000000000002
88,0.094326
89,0.10021000000000001
90,-0.15029
91,0.029411
92,0.087804
93,-0.0024223
94,0.26675
95,0.3634
