time,value
0,1.2571
1,2.781
2,3.2871
3,2.7004
4,0.86951
5,0.7542399999999999
6,1.5213
7,1.0206
8,1.033
9,0.9199799999999999
10,0.0040309
11,-0.43283
12,-0.43523999999999996
13,-0.64468
14,-0.80723
15,-0.78745
16,-0.89935
17,-0.99303
18,-1.1099
19,-1.1504
20,-1.2723
21,-1.3851
22,-1.4737
23,-1.5216
24,-1.6191
25,-1.8409
26,-1.7669
27,-1.9956
28,-2.1403
29,-1.9179
30,-1.9873
31,-1.8178
32,-1.7714
33,-1.4208
34,-0.9947799999999999
35,-0.73745
36,-0.36325999999999997
37,0.011137000000000001
38,0.37642
39,0.45803999999999995
40,0.68402
41,0.78141
42,0.8042
43,0.77813
44,0.86546
45,0.73073
46,0.58541
47,0.65586
48,0.60165
49,0.60568
50,0.53662
51,0.53258
52,0.63598
53,0.531
54,0.5595
55,0.5494100000000001
56,0.5006
57,0.49217
58,0.42445
59,0.46237
60,0.33621
61,0.35603
62,0.43533
63,0.34044
64,0.28558
65,0.23317
66,0.31345
67,0.30002
68,0.17778
69,0.16157
70,0.22714
71,0.15109
72,0.12897
73,0.32106
74,0.55904
75,0.6096199999999999
76,0.5414
77,0.39575
78,0.21263
79,0.077602
80,0.06242999999999999
81,0.043607
82,-0.12017
83,-0.13751
84,-0.13823
85,-0.09782300000000001
86,-0.35763
87,-0.23568000000000003
88,-0.12330999999999999
89,-0.22418000000000002
90,-0.22646
91,-0.20709
92,-0.10117000000000001
93,-0.31392
94,-0.16804000000000002
95,0.15667999999999999
