time,value
0,1.3511
1,2.8253
2,2.6405
3,1.2186
4,-0.056741999999999994
5,1.197
6,0.72468
7,0.96665
8,0.54982
9,-0.9886
10,-1.0897
11,-1.3796
12,-1.4933
13,-1.5359
14,-1.6086
15,-1.7979
16,-1.8714
17,-1.8084
18,-1.9634
19,-1.8675
20,-1.9725
21,-1.974
22,-1.8119
23,-1.7761
24,-1.6585
25,-1.5791
26,-1.209
27,-0.95652
28,-0.5789300000000001
29,0.009140700000000002
30,0.41393
31,0.79694
32,1.1533
33,1.3466
34,1.5806
35,1.6579
36,1.5706
37,1.4357
38,1.371
39,1.1873
40,0.97516
41,0.9066200000000001
42,0.8063100000000001
43,0.79697
44,0.6069399999999999
45,0.6441
46,0.43638999999999994
47,0.41734
48,0.39733
49,0.27775
50,0.35636
51,0.22354000000000002
52,0.21888000000000002
53,0.21645
54,0.22628
55,0.051749
56,0.05749
57,0.14059000000000002
58,0.0081305
59,-0.013383
60,0.042685
61,0.062064999999999995
62,-0.057978999999999996
63,-0.055662
64,0.06263099999999999
65,-0.15102000000000002
66,0.016423
67,0.032865
68,-0.14212
69,-0.043955
70,0.0019501999999999998
71,-0.02324
72,-0.043993
73,0.028251
74,-0.03734
75,-0.011156000000000001
76,0.0041186999999999994
77,0.0062361000000000005
78,0.22729000000000002
79,0.37901999999999997
80,0.40506
81,0.19952
82,0.29168
83,-0.027799
84,-0.19869
85,-0.17074
86,-0.28446
87,-0.15061
88,-0.262
89,-0.22241999999999998
90,-0.27178
91,-0.06516799999999999
92,-0.15399000000000002
93,-0.09954500000000001
94,-0.072255
95,0.015933000000000003
