time,value
0,0.16455999999999998
1,1.1073
2,2.147
3,1.8764
4,1.6426
5,0.42171000000000003
6,-1.3479
7,-0.5743699999999999
8,0.38085
9,-0.14113
10,-0.086251
11,0.2246
12,-0.2278
13,-0.81511
14,-1.0199
15,-1.1106
16,-1.1852
17,-1.3336
18,-1.1761
19,-1.2988
20,-1.5781
21,-1.5406
22,-1.6413
23,-1.5596
24,-1.6322
25,-1.8854
26,-1.8133
27,-1.8846
28,-1.9639
29,-2.0534
30,-2.0121
31,-1.9517
32,-1.9096
33,-1.7048
34,-1.3394
35,-1.2274
36,-0.93415
37,-0.44911999999999996
38,-0.25494
39,-0.12825999999999999
40,0.17804
41,0.51285
42,0.42906000000000005
43,0.7831199999999999
44,0.66074
45,0.77236
46,0.9404399999999999
47,0.73659
48,0.7259800000000001
49,0.6704899999999999
50,0.79568
51,0.61387
52,0.54969
53,0.75668
54,0.51066
55,0.5362899999999999
56,0.50367
57,0.6802699999999999
58,0.87944
59,0.49186
60,0.50645
61,0.7127
62,0.6010800000000001
63,0.7105199999999999
64,0.67532
65,0.54588
66,0.6565
67,0.56397
68,0.51107
69,0.59602
70,0.46392
71,0.52364
72,0.7881600000000001
73,1.1295
74,1.1495
75,0.98226
76,0.89402
77,0.76415
78,0.68591
79,0.41375
80,0.38835
81,0.63458
82,0.31396999999999997
83,0.22409
84,0.47256000000000004
85,0.18464
86,0.35553
87,0.25334
88,0.11911
89,0.29623
90,0.32211999999999996
91,0.2635
92,0.2045
93,0.21070999999999998
94,0.3972
95,0.57305
