time,value
0,0.73059
1,0.95465
2,2.7894
3,3.2344
4,2.1506
5,0.90709
6,0.41095
7,0.84252
8,0.99019
9,0.9158799999999999
10,0.60915
11,0.25079
12,-0.42776000000000003
13,-0.7315
14,-0.67576
15,-0.92615
16,-0.9431299999999999
17,-0.9980399999999999
18,-1.0255
19,-1.1094
20,-1.2708
21,-1.1802
22,-1.4133
23,-1.5290000000000001
24,-1.4712
25,-1.6988
26,-1.6617
27,-1.7457
28,-1.9473
29,-1.9375
30,-2.0974
31,-2.0954
32,-1.8554
33,-1.8461
34,-1.7779
35,-1.2026
36,-0.75234
37,-0.49988
38,-0.037613
39,0.31937
40,0.6161800000000001
41,0.74958
42,0.87424
43,1.0046
44,0.89485
45,0.9815
46,0.89402
47,0.6917300000000001
48,0.64798
49,0.58825
50,0.66833
51,0.66425
52,0.52642
53,0.54798
54,0.62125
55,0.5606899999999999
56,0.49562
57,0.48645
58,0.6427
59,0.5121399999999999
60,0.39921999999999996
61,0.50185
62,0.449
63,0.35882
64,0.3632
65,0.36163
66,0.20058
67,0.25663
68,0.35496
69,0.16341
70,0.22644
71,0.14211
72,0.051815999999999994
73,0.33931
74,0.24506999999999998
75,0.53703
76,0.80713
77,0.6369600000000001
78,0.54242
79,0.36356
80,0.38021
81,0.090905
82,-0.060213
83,0.06696
84,-0.15598
85,-0.20974
86,-0.026554
87,-0.22865
88,-0.26106
89,-0.16066
90,-0.10490999999999999
91,-0.16147999999999998
92,-0.20260999999999998
93,-0.12652
94,-0.1171
95,0.058952
