time,value
0,0.58128
1,0.8761899999999999
2,1.0428
3,1.7961
4,2.5414
5,2.2467
6,1.5004
7,1.0315
8,0.38266999999999995
9,-0.19755999999999999
10,-0.16994
11,0.011444
12,-0.014047
13,-0.076611
14,-0.060980999999999994
15,0.09162000000000001
16,0.22471999999999998
17,-0.013561000000000002
18,-0.47678000000000004
19,-0.65885
20,-0.67497
21,-0.8329
22,-0.85054
23,-0.7370800000000001
24,-0.8086399999999999
25,-0.87082
26,-0.89387
27,-1.0536
28,-1.1645
29,-1.1869
30,-1.1716
31,-1.1303
32,-1.2805
33,-1.4578
34,-1.4538
35,-1.5608
36,-1.7141
37,-1.7409999999999999
38,-1.8769999999999998
39,-1.9752
40,-1.8498
41,-1.8545
42,-1.9399
43,-1.6467
44,-1.2572
45,-1.2498
46,-1.2151
47,-0.9268700000000001
48,-0.76846
49,-0.54259
50,-0.20504
51,-0.14197
52,0.032076
53,0.38084
54,0.44777
55,0.5322399999999999
56,0.62353
57,0.5121600000000001
58,0.68879
59,0.9477200000000001
60,0.8274100000000001
61,0.7296
62,0.7112
63,0.5706399999999999
64,0.5989399999999999
65,0.76495
66,0.71934
67,0.5633199999999999
68,0.5173
69,0.49818999999999997
70,0.50454
71,0.59125
72,0.56238
73,0.44703999999999994
74,0.4524
75,0.4407
76,0.44913000000000003
77,0.65794
78,0.77128
79,0.6883199999999999
80,0.76058
81,0.9510700000000001
82,0.95168
83,0.8699600000000001
84,0.96021
85,1.0703
86,1.0028
87,0.9078700000000001
88,0.91646
89,0.9239700000000001
90,0.76736
91,0.65622
92,0.76236
93,0.50137
94,-0.33334
95,-0.52455
