time,value
0,1.1686
1,1.8563
2,2.1545
3,2.3218
4,1.9164
5,1.2149
6,0.52682
7,0.30919
8,0.6178
9,0.76545
10,0.69202
11,0.83157
12,0.8585299999999999
13,0.37871
14,-0.21883000000000002
15,-0.5476
16,-0.57829
17,-0.5703600000000001
18,-0.8264299999999999
19,-1.0418
20,-0.79897
21,-0.7933899999999999
22,-1.1716
23,-1.2151
24,-1.3055
25,-1.5137
26,-1.4558
27,-1.6208
28,-1.8119999999999998
29,-1.764
30,-2.0628
31,-2.2859
32,-2.1082
33,-2.1225
34,-2.1132
35,-1.9369999999999998
36,-1.7961
37,-1.5181
38,-1.4169999999999998
39,-1.2032
40,-0.48418999999999995
41,-0.24699000000000002
42,-0.21486
43,0.17800000000000002
44,0.15327000000000002
45,0.34652
46,0.5602199999999999
47,0.43173999999999996
48,0.43293000000000004
49,0.31104
50,0.46511
51,0.80843
52,0.75978
53,0.5503100000000001
54,0.48885
55,0.72413
56,0.75093
57,0.6310100000000001
58,0.71782
59,0.61924
60,0.4763
61,0.62541
62,0.6471600000000001
63,0.53359
64,0.77103
65,0.80848
66,0.45093999999999995
67,0.5754199999999999
68,0.70452
69,0.60622
70,0.73263
71,0.61479
72,0.78328
73,0.9028799999999999
74,0.5817
75,0.64803
76,0.7228600000000001
77,0.54406
78,0.27845
79,0.11675
80,0.12645
81,0.15857000000000002
82,0.26966
83,-0.018007
84,0.013914
85,0.20245
86,-0.17802
87,-0.047374
88,-0.09009299999999999
89,-0.30913
90,-0.028713
91,0.0010402
92,-0.03145
93,-0.023117
94,-0.0096171
95,0.041113
