time,value
0,2.0394
1,1.8832
2,1.9093
3,2.4715
4,1.1181
5,0.044439
6,0.023781999999999998
7,-0.18545999999999999
8,-0.8412299999999999
9,-1.2108
10,-1.165
11,-1.3306
12,-1.4505
13,-1.6214
14,-1.5286
15,-1.6565
16,-1.8499
17,-1.4444
18,-1.8181
19,-1.7575
20,-1.55
21,-2.0486
22,-2.0674
23,-1.7514
24,-1.8899
25,-1.9402
26,-1.3924
27,-1.2765
28,-0.9695799999999999
29,-0.8135399999999999
30,-0.53409
31,0.1865
32,0.18892
33,0.52786
34,1.0166
35,0.9869600000000001
36,1.0381
37,0.90507
38,0.77315
39,1.1705
40,0.5291100000000001
41,0.6570699999999999
42,0.67813
43,0.51791
44,0.54166
45,0.47091000000000005
46,0.46793999999999997
47,0.59913
48,0.47388
49,0.5029100000000001
50,0.65982
51,0.38413
52,0.68219
53,0.7560399999999999
54,0.61436
55,0.98529
56,1.0581
57,0.85157
58,0.53874
59,0.9025
60,0.9880899999999999
61,0.65469
62,0.5838399999999999
63,0.22025
64,0.16773
65,-0.0078476
66,0.047374
67,-0.13177
68,-0.060788
69,0.07716
70,-0.29066
71,-0.09647599999999999
72,-0.17559
73,-0.17684
74,-0.26148000000000005
75,-0.3017
76,-0.15769
77,-0.16105
78,-0.27518000000000004
79,-0.37619
80,-0.10733
81,-0.06468
82,-0.20524
83,-0.087677
84,-0.08638
85,-0.088806
86,0.09049700000000001
87,0.058145
88,0.00035112
89,0.26841
90,0.55996
91,0.52745
92,0.51
93,0.67705
94,1.2486
95,1.3726
