time,value
0,0.32800999999999997
1,1.2102
2,2.5977
3,2.2108
4,1.6217
5,-0.23931999999999998
6,-1.5987
7,-0.60214
8,-0.086603
9,0.026581
10,-0.30305
11,-0.37246
12,-0.27913000000000004
13,-0.94947
14,-0.96409
15,-0.95486
16,-1.2033
17,-1.3401
18,-1.3715
19,-1.1739
20,-1.419
21,-1.5592
22,-1.3084
23,-1.8124
24,-1.6991
25,-1.5042
26,-2.0016
27,-1.8574
28,-1.9543
29,-1.7167
30,-2.1675
31,-1.6749
32,-1.8146
33,-1.5074
34,-0.9997
35,-1.0499
36,-0.51485
37,-0.29835
38,0.12888
39,0.37943000000000005
40,0.4746
41,0.60647
42,1.0355
43,0.9076
44,1.0429
45,0.91986
46,1.1408
47,0.8501700000000001
48,0.78689
49,1.0158
50,0.78088
51,0.80101
52,0.6562100000000001
53,0.69618
54,0.6779
55,0.90151
56,0.65492
57,0.81448
58,0.85914
59,0.68345
60,0.6402100000000001
61,0.79178
62,0.56014
63,0.6339100000000001
64,0.7720100000000001
65,0.41967
66,0.6348
67,0.53577
68,0.3213
69,0.48256000000000004
70,0.57631
71,0.28996
72,0.68977
73,0.8556
74,0.75653
75,0.86013
76,0.72388
77,0.44588999999999995
78,0.52091
79,0.5971
80,0.0041582
81,0.18874000000000002
82,0.35839
83,-0.16948
84,0.31335999999999997
85,0.12599000000000002
86,-0.046114999999999996
87,0.099801
88,-0.052888
89,0.11905999999999999
90,0.061988999999999995
91,-0.060122
92,-0.030952999999999998
93,0.0011112
94,0.22771999999999998
95,0.23970999999999998
