time,value
0,0.46679
1,0.50363
2,0.78867
3,0.22294
4,0.5373
5,0.043552999999999994
6,-0.26114
7,0.80316
8,-0.13952
9,-0.61216
10,-0.32442
11,-0.16722
12,-0.21054
13,-0.9579
14,-0.09617300000000001
15,-0.31173
16,-0.74358
17,-0.8732
18,-1.0823
19,-0.6393300000000001
20,-1.4214
21,-1.8848
22,-0.75448
23,-1.2973
24,-2.541
25,-2.3123
26,-2.0156
27,-2.2682
28,-2.6172
29,-2.4111
30,-2.182
31,-2.1904
32,-2.1645
33,-1.7266
34,-1.1703
35,-1.2693
36,-1.1404
37,-0.22605
38,0.29835
39,0.22685999999999998
40,0.39091
41,0.71562
42,0.77004
43,0.8656299999999999
44,1.0803
45,1.0446
46,0.7044
47,0.8499899999999999
48,1.2178
49,0.7601100000000001
50,0.46583
51,0.9120799999999999
52,0.9351700000000001
53,0.63412
54,0.59564
55,0.70628
56,0.9128299999999999
57,0.82768
58,0.61224
59,0.95405
60,0.9756100000000001
61,0.63
62,0.53994
63,0.48173
64,0.66094
65,0.7853100000000001
66,0.82605
67,0.64013
68,0.2775
69,0.50912
70,0.69917
71,0.74422
72,0.033625
73,0.4707
74,0.77461
75,0.27926
76,0.44518
77,0.18206
78,0.68916
79,0.6244
80,-0.097794
81,0.49746
82,0.35
83,0.34934
84,0.32493
85,0.59796
86,1.002
87,0.6744100000000001
88,0.73932
89,0.54086
90,0.34583
91,0.77773
92,0.24813000000000002
93,0.0042835
94,0.42518999999999996
95,0.11738
