time,value
0,0.98755
1,2.8133
2,3.8503
3,2.3798
4,1.6998
5,0.078576
6,-0.59667
7,0.8270200000000001
8,0.8712
9,0.80991
10,0.8429700000000001
11,0.60561
12,0.089043
13,-0.59212
14,-0.6401899999999999
15,-0.58381
16,-1.0218
17,-0.8724799999999999
18,-0.9781799999999999
19,-1.0883
20,-1.061
21,-1.2332
22,-1.3974
23,-1.4202
24,-1.2854
25,-1.6193
26,-1.6767
27,-1.5017
28,-1.6669
29,-1.8557
30,-1.9269
31,-1.5274
32,-1.6123
33,-1.6619
34,-1.2215
35,-1.0314
36,-0.56223
37,-0.14094
38,-0.044414999999999996
39,0.4079
40,0.64344
41,0.5270100000000001
42,0.9639200000000001
43,1.1173
44,0.86715
45,1.1099
46,0.9482200000000001
47,0.9059799999999999
48,0.8093
49,0.86301
50,0.7680100000000001
51,0.5785899999999999
52,0.8372700000000001
53,0.42244
54,0.55999
55,0.74247
56,0.5506800000000001
57,0.5251100000000001
58,0.63925
59,0.47648
60,0.39719
61,0.54513
62,0.33303
63,0.36684
64,0.44647
65,0.078467
66,0.20628000000000002
67,0.3343
68,0.10822999999999999
69,0.0034538000000000004
70,0.028081000000000002
71,0.28769
72,0.24131
73,0.6944899999999999
74,0.67393
75,0.49158999999999997
76,0.5070600000000001
77,0.10099
78,0.25563
79,-0.080152
80,-0.4071
81,-0.17139000000000001
82,-0.44053000000000003
83,-0.32063
84,-0.37313
85,-0.42549
86,-0.24189000000000002
87,-0.6914399999999999
88,-0.40364
89,-0.29385
90,-0.55918
91,-0.19439
92,-0.55988
93,-0.70638
94,-0.30708
95,-0.2225
