time,value
0,0.31422
1,0.7810600000000001
2,1.205
3,1.5347
4,1.8773
5,2.1582
6,2.103
7,1.6779
8,1.1687
9,0.6895399999999999
10,0.16296
11,-0.22587
12,-0.26498
13,-0.17854
14,-0.21715
15,-0.2391
16,-0.095148
17,0.067183
18,0.044739
19,-0.1924
20,-0.52252
21,-0.75271
22,-0.76337
23,-0.67794
24,-0.70799
25,-0.8377600000000001
26,-0.8970100000000001
27,-0.8956799999999999
28,-0.96265
29,-1.0852
30,-1.1787
31,-1.2381
32,-1.3117
33,-1.4526
34,-1.6413
35,-1.7848
36,-1.8723
37,-1.8907
38,-1.7788
39,-1.7102
40,-1.8413
41,-1.8898
42,-1.7258
43,-1.6545
44,-1.6172
45,-1.3333
46,-1.0711
47,-1.0533
48,-0.9457
49,-0.6480899999999999
50,-0.46395
51,-0.44028999999999996
52,-0.37801
53,-0.17974
54,0.06804199999999999
55,0.16977
56,0.13235999999999998
57,0.20540999999999998
58,0.39916
59,0.49643000000000004
60,0.51252
61,0.56105
62,0.60313
63,0.65652
64,0.74428
65,0.74382
66,0.66879
67,0.6755800000000001
68,0.72365
69,0.72222
70,0.77218
71,0.8871899999999999
72,0.88715
73,0.77645
74,0.76293
75,0.81155
76,0.68923
77,0.483
78,0.53688
79,0.82934
80,0.9653799999999999
81,0.8900299999999999
82,0.9071299999999999
83,0.95209
84,0.7811600000000001
85,0.6401899999999999
86,0.7196199999999999
87,0.69282
88,0.53891
89,0.6120800000000001
90,0.7360800000000001
91,0.5712
92,0.44656999999999997
93,0.67155
94,0.78798
95,0.40137
