time,value
0,0.73544
1,1.87
2,2.2378
3,1.3957
4,0.21106999999999998
5,-1.4824
6,-1.0472
7,0.15702
8,-0.22123
9,0.019547
10,0.053035
11,-0.16330999999999998
12,-0.3669
13,-0.95737
14,-1.1039
15,-1.3409
16,-1.037
17,-1.2843
18,-1.3641
19,-1.2792
20,-1.4002
21,-1.4080000000000001
22,-1.4693
23,-1.6919
24,-1.6782
25,-1.4673
26,-1.8245
27,-1.9068
28,-1.9299
29,-1.7127
30,-1.8947
31,-1.9376
32,-1.6380000000000001
33,-1.7445
34,-1.433
35,-1.2872
36,-1.2158
37,-0.68493
38,-0.37072
39,-0.23453000000000002
40,-0.086409
41,0.27394
42,0.38104
43,0.65395
44,0.51986
45,0.67703
46,0.89187
47,0.76913
48,0.6986600000000001
49,0.77491
50,0.84246
51,0.70445
52,0.72742
53,0.59632
54,0.64563
55,0.86459
56,0.66525
57,0.6239399999999999
58,0.47121
59,0.82291
60,0.87045
61,0.5284
62,0.70167
63,0.7608
64,0.66405
65,0.65785
66,0.6582600000000001
67,0.7522300000000001
68,0.6794600000000001
69,0.49665
70,0.70567
71,0.49551000000000006
72,0.88177
73,0.95525
74,1.1016
75,1.2254
76,0.85129
77,1.0112
78,0.66294
79,0.5452100000000001
80,0.7714300000000001
81,0.37383
82,0.3646
83,0.37565
84,0.40421
85,0.45485
86,0.24159
87,0.3437
88,0.33325
89,0.34026
90,0.45008000000000004
91,0.2086
92,0.29181
93,0.48405
94,0.44092
95,0.2954
