time,value
0,0.087253
1,1.252
2,1.9707
3,1.7369
4,1.3942
5,-0.28091
6,-0.36112
7,0.8225
8,0.057914999999999994
9,0.019469
10,0.21849000000000002
11,-0.68816
12,-0.9354600000000001
13,-0.99011
14,-1.0866
15,-1.1528
16,-1.2421
17,-1.2979
18,-1.3146
19,-1.3549
20,-1.4753
21,-1.4923
22,-1.5284
23,-1.6943
24,-1.7821
25,-1.7944
26,-1.8748
27,-2.025
28,-2.011
29,-2.0139
30,-2.1668
31,-2.0969
32,-1.8472
33,-1.7564
34,-1.5339
35,-1.1442
36,-0.8036
37,-0.43018999999999996
38,-0.12211
39,0.18943
40,0.44924
41,0.5102399999999999
42,0.64912
43,0.74644
44,0.65568
45,0.58777
46,0.6087899999999999
47,0.66037
48,0.42151000000000005
49,0.42654
50,0.6049
51,0.52182
52,0.5714100000000001
53,0.58367
54,0.57612
55,0.58777
56,0.63384
57,0.58023
58,0.4945
59,0.45596000000000003
60,0.54474
61,0.5259199999999999
62,0.38215
63,0.43977
64,0.52712
65,0.50141
66,0.41953999999999997
67,0.3813
68,0.4218
69,0.38076
70,0.44103000000000003
71,0.55043
72,0.46371
73,0.42801000000000006
74,0.72512
75,0.86005
76,1.0087
77,1.0244
78,0.8648600000000001
79,0.87815
80,0.69028
81,0.6368
82,0.7027100000000001
83,0.55506
84,0.34564
85,0.55502
86,0.74035
87,0.44952
88,0.47831
89,0.56835
90,0.6543800000000001
91,0.53082
92,0.64065
93,0.7391800000000001
94,0.51967
95,0.6471600000000001
