time,value
0,0.95489
1,2.1905
2,3.4384
3,3.3064
4,2.752
5,0.9486100000000001
6,0.10024
7,1.0081
8,0.79991
9,0.66919
10,0.75164
11,0.33962
12,-0.10044
13,-0.37277
14,-0.40367
15,-0.6125
16,-0.7743800000000001
17,-0.62467
18,-0.8705799999999999
19,-0.96719
20,-0.9790399999999999
21,-1.1457
22,-1.0789
23,-1.3019999999999998
24,-1.4584
25,-1.431
26,-1.6022
27,-1.6908
28,-1.7543
29,-1.7397
30,-1.9577
31,-1.9801
32,-1.8879
33,-1.8733
34,-1.6836
35,-1.439
36,-1.1539
37,-0.6645399999999999
38,-0.39579000000000003
39,-0.17948
40,0.37501
41,0.4911
42,0.55338
43,0.77381
44,0.78655
45,0.7603800000000001
46,0.77982
47,0.6783600000000001
48,0.64907
49,0.62813
50,0.50539
51,0.5161399999999999
52,0.50938
53,0.44309
54,0.43775
55,0.50859
56,0.5583899999999999
57,0.41194
58,0.5058699999999999
59,0.4197
60,0.39749
61,0.4281
62,0.33316999999999997
63,0.35166
64,0.24183000000000002
65,0.25573
66,0.21702
67,0.080437
68,0.13614
69,0.14118
70,0.16918
71,0.11719
72,0.20545
73,0.5016
74,0.5749
75,0.5697800000000001
76,0.45648999999999995
77,0.29058
78,0.17775
79,-0.035325
80,-0.10457000000000001
81,0.063707
82,-0.006403699999999999
83,-0.29534
84,-0.10858
85,-0.097027
86,-0.17845999999999998
87,-0.20515999999999998
88,-0.12417
89,-0.11821
90,-0.2897
91,-0.21914
92,-0.19022
93,-0.32018
94,-0.064398
95,0.2196
