time,value
0,0.5859800000000001
1,1.1372
2,1.2908
3,1.3359
4,1.2572
5,0.0056128
6,-0.8532
7,-0.85409
8,-0.95445
9,-0.7457
10,-0.90665
11,-1.1693
12,-1.2278
13,-1.4457
14,-1.3641
15,-1.4457
16,-1.6623
17,-1.5051
18,-1.6768
19,-1.8241
20,-1.6514
21,-1.8308
22,-1.6389
23,-1.7126
24,-1.999
25,-1.7098
26,-1.6748
27,-1.2409999999999999
28,-0.9446899999999999
29,-0.98619
30,-0.68197
31,-0.18182
32,0.041145
33,0.26965
34,0.48886999999999997
35,0.50861
36,0.8144
37,0.90454
38,0.8413299999999999
39,0.9991200000000001
40,0.70654
41,0.64985
42,0.78087
43,0.81487
44,0.8736
45,0.23949
46,0.9788600000000001
47,0.84852
48,0.27915999999999996
49,0.46947
50,0.5539
51,0.7457199999999999
52,0.54018
53,0.6670699999999999
54,0.43675
55,0.62178
56,0.44373999999999997
57,0.3734
58,0.47644
59,0.387
60,0.77528
61,0.37837
62,0.13612
63,0.19337000000000001
64,0.21531
65,0.6883100000000001
66,0.8651399999999999
67,1.104
68,0.5310600000000001
69,0.20986
70,0.4704
71,0.13427999999999998
72,0.051553999999999996
73,0.50462
74,-0.10775
75,-0.28093
76,-0.097979
77,-0.0090137
78,0.083351
79,-0.27151
80,-0.17289000000000002
81,-0.1563
82,-0.05778099999999999
83,-0.19680999999999998
84,-0.35655
85,-0.24018
86,-0.028156
87,-0.25056
88,0.50802
89,1.3931
90,2.4379
91,2.9101
92,1.9735
93,-0.048712
94,-1.5273
95,-0.24101999999999998
