time,value
0,0.31453000000000003
1,1.9124
2,2.9334
3,1.5789
4,1.3518
5,0.028089
6,-1.2633
7,0.032858
8,0.40004
9,-0.20064
10,0.065544
11,0.20951
12,-0.69548
13,-1.0078
14,-0.94276
15,-1.1275
16,-1.0952
17,-1.0952
18,-1.2995
19,-1.4564
20,-1.3409
21,-1.2609
22,-1.5417
23,-1.6982
24,-1.6537
25,-1.6825
26,-1.8681
27,-2.0167
28,-1.9485
29,-2.0688
30,-2.1358
31,-1.9865
32,-1.5472
33,-1.6836
34,-1.5097
35,-0.8688299999999999
36,-0.80272
37,-0.32873
38,-0.13564
39,0.14102
40,0.66482
41,0.51546
42,0.87495
43,0.71135
44,1.0103
45,0.8458700000000001
46,0.6472100000000001
47,1.1717
48,0.54904
49,0.79366
50,0.78514
51,0.34467
52,0.78651
53,0.48573
54,0.68113
55,0.60323
56,0.62542
57,0.55097
58,0.55788
59,0.59327
60,0.63621
61,0.8405100000000001
62,0.3619
63,0.44498999999999994
64,0.7368100000000001
65,0.33687
66,0.5524399999999999
67,0.37112
68,0.37066
69,0.6802600000000001
70,0.081467
71,0.45536000000000004
72,0.44991000000000003
73,0.43518
74,1.0397
75,0.63468
76,0.94195
77,1.0765
78,0.40302
79,0.5031
80,0.40319
81,0.18812
82,0.14261
83,0.20686999999999997
84,0.16985
85,0.17912
86,0.47275
87,0.21595
88,-0.0015606
89,0.26100999999999996
90,0.33200999999999997
91,0.19580999999999998
92,0.27623000000000003
93,0.39962
94,0.36898000000000003
95,0.33294
