time,value
0,1.6682
1,2.8482
2,2.517
3,2.1728
4,0.7204699999999999
5,0.72538
6,1.6386
7,1.2929
8,1.6096
9,1.395
10,0.14928
11,-0.33323
12,-0.45278
13,-0.78509
14,-0.8285299999999999
15,-0.82657
16,-0.9735
17,-1.1701
18,-1.1505
19,-1.2575
20,-1.4204
21,-1.4846
22,-1.4658
23,-1.3779
24,-1.6042
25,-1.7756
26,-1.7615
27,-2.0809
28,-2.2271
29,-1.9579
30,-2.109
31,-1.8941
32,-1.8003
33,-1.4642
34,-1.0481
35,-0.89518
36,-0.4907
37,-0.017317
38,0.20345
39,0.27883
40,0.67502
41,0.6551100000000001
42,0.6804899999999999
43,0.71908
44,0.72019
45,0.6560199999999999
46,0.53604
47,0.66837
48,0.68619
49,0.55905
50,0.56085
51,0.65965
52,0.70941
53,0.61548
54,0.63126
55,0.56742
56,0.40071
57,0.45703999999999995
58,0.5083
59,0.4118
60,0.40053
61,0.36189
62,0.26792
63,0.32175
64,0.26269000000000003
65,0.22582
66,0.25669000000000003
67,0.14651
68,0.12344000000000001
69,0.10569
70,0.19601
71,0.064346
72,0.080598
73,0.33326999999999996
74,0.29294000000000003
75,0.38261
76,0.6815100000000001
77,0.6151
78,0.32699
79,0.16549
80,0.096226
81,0.018381
82,-0.036049
83,-0.022688
84,-0.0061313
85,-0.014322999999999999
86,-0.15436
87,-0.017805
88,-0.0075063000000000005
89,0.0053625
90,-0.026597000000000003
91,-0.048192
92,-0.032347
93,-0.21405
94,0.056031
95,0.14789000000000002
