time,value
0,0.5069100000000001
1,1.6369999999999998
2,3.1548
3,1.7403
4,1.8124
5,0.61719
6,-1.3849
7,-0.25467
8,0.5018199999999999
9,0.15306
10,-0.075267
11,0.10884
12,-0.20001
13,-0.7155199999999999
14,-0.9443799999999999
15,-0.79628
16,-0.97295
17,-1.1059
18,-1.1304
19,-1.3638
20,-1.1811
21,-1.3503
22,-1.6052
23,-1.4907
24,-1.6388
25,-1.7028
26,-1.9761
27,-1.9501
28,-1.8605
29,-2.3428
30,-1.9824
31,-1.5832
32,-1.8471
33,-1.682
34,-1.4608
35,-1.2977
36,-0.55793
37,-0.38097
38,-0.3114
39,0.35316
40,0.31505
41,0.62622
42,1.0198
43,0.81319
44,1.0338
45,1.0255
46,1.0324
47,1.1788
48,0.74439
49,0.8174399999999999
50,0.8808799999999999
51,0.5784600000000001
52,0.78843
53,0.63661
54,0.4124
55,0.61824
56,0.6419
57,0.64007
58,0.48912
59,0.41201000000000004
60,0.6766800000000001
61,0.52389
62,0.49946999999999997
63,0.34045
64,0.36467
65,0.54218
66,0.37836
67,0.4603
68,0.2301
69,0.49427
70,0.3348
71,0.15980999999999998
72,0.67294
73,0.7750199999999999
74,0.9785799999999999
75,0.82089
76,0.55729
77,0.6997800000000001
78,0.50513
79,0.30668
80,0.17112
81,0.11585
82,0.13145
83,0.16103
84,0.0099787
85,0.10865999999999999
86,0.04893
87,-0.014351
88,0.031856
89,0.13921
90,0.17827
91,-0.10442
92,0.10132000000000001
93,0.21106
94,0.041466
95,0.20303
