time,value
0,1.1689
1,2.0759
2,1.7601
3,1.6064
4,1.949
5,1.3028
6,0.45933
7,0.51641
8,0.8521799999999999
9,0.9892299999999999
10,0.82125
11,0.57645
12,0.7430899999999999
13,0.8529700000000001
14,0.30746
15,-0.13039
16,-0.0622
17,-0.10073
18,-0.23281999999999997
19,-0.23446
20,-0.21475999999999998
21,-0.23041
22,-0.22755
23,-0.231
24,-0.46348
25,-0.72421
26,-0.78788
27,-0.98669
28,-1.2247
29,-1.2881
30,-1.3641
31,-1.4282
32,-1.5018
33,-1.6481
34,-1.7058
35,-1.6868
36,-1.7057
37,-1.7777
38,-1.8693
39,-1.8584
40,-1.7377
41,-1.7291
42,-1.7281
43,-1.546
44,-1.4591
45,-1.4108
46,-1.1634
47,-0.9074200000000001
48,-0.71621
49,-0.58176
50,-0.44253000000000003
51,-0.20705
52,-0.026463
53,0.11704
54,0.22064
55,0.26432
56,0.40505
57,0.46497
58,0.43416000000000005
59,0.48681
60,0.43938999999999995
61,0.36961
62,0.41315
63,0.39789
64,0.31876
65,0.26371999999999995
66,0.28886
67,0.35824
68,0.32674000000000003
69,0.22921999999999998
70,0.20442000000000002
71,0.24439
72,0.26263000000000003
73,0.24388
74,0.2275
75,0.24578000000000003
76,0.23296
77,0.16460999999999998
78,0.17154
79,0.16669
80,0.09914099999999999
81,0.14694000000000002
82,0.13341
83,0.12529
84,0.20271
85,0.18641
86,0.41901000000000005
87,0.7238899999999999
88,1.3239
89,2.1365
90,1.7466
91,1.4702
92,1.8935
93,1.2569
94,0.8004100000000001
95,0.73154
