time,value
0,2.2488
1,3.535
2,2.8883
3,2.7209
4,0.8621200000000001
5,0.37558
6,1.6392
7,1.2831
8,1.1571
9,1.1851
10,0.59538
11,-0.051509000000000006
12,-0.43381000000000003
13,-0.37917
14,-0.52318
15,-0.7183
16,-0.7135699999999999
17,-0.8204100000000001
18,-0.85969
19,-1.0077
20,-1.1346
21,-1.0715
22,-1.1278
23,-1.3159999999999998
24,-1.5014
25,-1.5052
26,-1.6539
27,-1.8809
28,-1.8101
29,-1.8814
30,-1.9864
31,-1.9803
32,-1.7677
33,-1.4317
34,-1.2489
35,-0.92451
36,-0.49763
37,-0.15127000000000002
38,0.19644
39,0.36146
40,0.52482
41,0.78185
42,0.85575
43,0.868
44,0.82625
45,0.78078
46,0.72519
47,0.65159
48,0.6555
49,0.52495
50,0.56875
51,0.72006
52,0.57296
53,0.50084
54,0.49536
55,0.5149
56,0.5163800000000001
57,0.40598
58,0.42213999999999996
59,0.41079
60,0.31947
61,0.31648000000000004
62,0.30741
63,0.2523
64,0.098817
65,0.058966
66,0.14113
67,0.074439
68,0.010570999999999999
69,0.018009
70,0.060328
71,-0.0052835
72,-0.039993
73,0.085052
74,0.23215
75,0.38485
76,0.4029
77,0.39355999999999997
78,0.24033000000000002
79,0.053104
80,-0.015459
81,-0.1951
82,-0.19249000000000002
83,-0.34954
84,-0.43443999999999994
85,-0.23053
86,-0.27959
87,-0.39913000000000004
88,-0.35639
89,-0.25185
90,-0.31717
91,-0.35169
92,-0.25222
93,-0.27544
94,-0.29135
95,-0.20508
