time,value
0,0.5431
1,1.2273
2,2.6795
3,2.8579
4,1.7048
5,-0.020583
6,-0.6893199999999999
7,0.9415399999999999
8,1.1064
9,1.0761
10,1.7448
11,0.77983
12,-0.21725
13,-0.93104
14,-0.6933199999999999
15,-0.68116
16,-1.0851
17,-1.2432
18,-0.9582
19,-1.2711
20,-1.3249
21,-1.3877
22,-1.3869
23,-1.5891
24,-1.6979
25,-1.2655
26,-2.0391
27,-1.8232
28,-1.743
29,-2.142
30,-1.6471
31,-2.0624
32,-2.0292
33,-1.2299
34,-1.3726
35,-1.0862
36,-0.68923
37,-0.37195
38,0.049285
39,0.29081999999999997
40,0.6988
41,0.7611100000000001
42,0.9565899999999999
43,0.88487
44,1.3255
45,1.1217
46,0.85714
47,0.8283799999999999
48,0.7703399999999999
49,1.0531
50,0.66661
51,0.33453
52,0.57658
53,0.72305
54,0.48691
55,0.43315
56,0.73477
57,0.47376999999999997
58,0.56453
59,0.29504
60,0.5795100000000001
61,0.50027
62,0.20683
63,0.71297
64,0.33679000000000003
65,0.1508
66,0.38031
67,0.18679
68,-0.009459799999999999
69,0.16114
70,0.29586999999999997
71,0.007685600000000001
72,0.17711
73,0.41285
74,0.26696
75,0.95373
76,0.81309
77,0.25146999999999997
78,0.47591999999999995
79,0.34865
80,0.21628000000000003
81,-0.16607
82,-0.17753
83,0.071613
84,-0.20268
85,-0.25025
86,0.082941
87,-0.23945
88,-0.37375
89,-0.095986
90,-0.17754
91,-0.043047
92,-0.15925999999999998
93,-0.23935
94,-0.060705999999999996
95,-0.26419000000000004
