time,value
0,0.55687
1,0.81828
2,0.9678399999999999
3,1.3405
4,1.9317
5,2.3662
6,2.3376
7,1.8998
8,1.3691
9,0.8997
10,0.36114
11,-0.17698
12,-0.34963
13,-0.18012999999999998
14,-0.13735
15,-0.31381
16,-0.3952
17,-0.34465999999999997
18,-0.31355
19,-0.2789
20,-0.27884000000000003
21,-0.43378999999999995
22,-0.59497
23,-0.6211800000000001
24,-0.6793899999999999
25,-0.81702
26,-0.86014
27,-0.84316
28,-0.8956
29,-0.92122
30,-0.8892899999999999
31,-0.96483
32,-1.1142
33,-1.1621
34,-1.1577
35,-1.2233
36,-1.3407
37,-1.4863
38,-1.6275
39,-1.6469
40,-1.5592
41,-1.5407
42,-1.6108
43,-1.6280000000000001
44,-1.6004
45,-1.6351
46,-1.6498
47,-1.472
48,-1.1759
49,-1.005
50,-0.9703
51,-0.88095
52,-0.73202
53,-0.63995
54,-0.52509
55,-0.28097
56,-0.062384
57,-0.02195
58,-0.019032
59,0.10382999999999999
60,0.2438
61,0.23786999999999997
62,0.1565
63,0.19093
64,0.35307
65,0.50156
66,0.54418
67,0.48843000000000003
68,0.44293000000000005
69,0.54724
70,0.71846
71,0.70816
72,0.57933
73,0.62876
74,0.79178
75,0.76626
76,0.61006
77,0.60153
78,0.75466
79,0.9041600000000001
80,1.0214
81,1.1079999999999999
82,1.0623
83,0.89331
84,0.79985
85,0.8384
86,0.81935
87,0.70345
88,0.7430899999999999
89,1.0057
90,1.1647
91,1.0659
92,1.047
93,1.2695
94,1.2243
95,0.56942
