time,value
0,-0.022584
1,0.20521
2,1.7449
3,2.3217
4,1.2524
5,0.45186000000000004
6,-0.59502
7,-0.1086
8,0.53918
9,0.23146
10,0.25229
11,-0.09344
12,-0.29336999999999996
13,-0.9517899999999999
14,-1.0924
15,-1.1794
16,-1.2756
17,-1.3215
18,-1.4629
19,-1.2618
20,-1.3052
21,-1.6135
22,-1.6115
23,-1.5663
24,-1.4517
25,-1.7714
26,-2.0377
27,-1.7587
28,-1.8883
29,-1.7658
30,-1.9705
31,-2.0275
32,-1.8254
33,-1.7609
34,-1.5131
35,-1.4169
36,-1.3203
37,-0.93721
38,-0.6007600000000001
39,-0.20675
40,0.008949200000000001
41,0.12270999999999999
42,0.64379
43,0.57089
44,0.63746
45,0.7498
46,0.81657
47,0.6982
48,0.64807
49,0.76962
50,0.7685
51,0.8482200000000001
52,0.6331399999999999
53,0.65398
54,0.85395
55,0.76331
56,0.74112
57,0.7974
58,0.8465799999999999
59,0.8233799999999999
60,0.68
61,0.7946300000000001
62,0.83236
63,0.7641100000000001
64,0.6660699999999999
65,0.7226899999999999
66,0.78358
67,0.51355
68,0.62307
69,0.6117600000000001
70,0.58928
71,0.68037
72,0.60238
73,0.76898
74,0.98698
75,1.0081
76,1.0315
77,0.8418200000000001
78,0.69312
79,0.6836800000000001
80,0.56372
81,0.43864
82,0.39071999999999996
83,0.41663
84,0.24159
85,0.27061999999999997
86,0.33426
87,0.24865
88,0.39521999999999996
89,0.32683
90,0.085146
91,0.15682000000000001
92,0.26549
93,0.15787
94,0.18967
95,0.25331
