time,value
0,0.59592
1,1.3137
2,2.7465
3,4.1991
4,2.7199
5,1.7152
6,0.1593
7,-0.56275
8,0.93842
9,1.0181
10,0.69694
11,0.7598600000000001
12,0.7470600000000001
13,0.025409
14,-0.39748
15,-0.6926
16,-0.67264
17,-0.7059300000000001
18,-0.83698
19,-0.8541
20,-1.0416
21,-0.9717899999999999
22,-1.1959
23,-1.4385
24,-1.2723
25,-1.4633
26,-1.5424
27,-1.5671
28,-1.7617
29,-1.8428
30,-1.6367
31,-1.7919999999999998
32,-1.8138
33,-1.5141
34,-1.4983
35,-1.2834
36,-1.0093
37,-0.63408
38,-0.21875999999999998
39,-0.06367300000000001
40,0.18070999999999998
41,0.40228
42,0.68323
43,0.59287
44,0.9400299999999999
45,0.98085
46,0.77389
47,0.8752200000000001
48,0.77837
49,0.79599
50,0.68324
51,0.54214
52,0.64059
53,0.5092300000000001
54,0.49928999999999996
55,0.55353
56,0.47594
57,0.60663
58,0.54056
59,0.5230899999999999
60,0.34663
61,0.42163
62,0.39821999999999996
63,0.26746
64,0.36036
65,0.29793000000000003
66,0.21545999999999998
67,0.11282
68,0.23442
69,0.064902
70,0.086005
71,0.11529
72,0.40376
73,0.64651
74,0.5343100000000001
75,0.5735100000000001
76,0.35303
77,0.26354
78,0.092058
79,-0.17175
80,-0.1607
81,-0.24941
82,-0.1236
83,-0.41908
84,-0.32022
85,-0.22564
86,-0.41718
87,-0.29645
88,-0.42933999999999994
89,-0.37285999999999997
90,-0.38689
91,-0.53092
92,-0.38205
93,-0.45982
94,-0.47662
95,-0.29427
