time,value
0,0.53581
1,0.60077
2,2.1159
3,3.3481
4,2.0451
5,1.4416
6,0.10484
7,-0.093578
8,1.0806
9,0.99425
10,0.99555
11,0.87982
12,0.72864
13,-0.35933000000000004
14,-0.8648899999999999
15,-0.70355
16,-0.8933200000000001
17,-0.9996200000000001
18,-1.0895
19,-1.0715
20,-1.0801
21,-1.3339
22,-1.3746
23,-1.4982
24,-1.5102
25,-1.5827
26,-1.8217
27,-1.6917
28,-1.8294
29,-1.8668
30,-1.9627
31,-1.9314
32,-1.7372
33,-1.8744
34,-1.6583
35,-1.2063
36,-0.98844
37,-0.67383
38,-0.31351
39,0.048131
40,0.36885
41,0.56314
42,0.71851
43,0.90009
44,1.0479
45,1.043
46,0.8995299999999999
47,1.0279
48,1.0264
49,0.91264
50,0.62389
51,0.77581
52,0.90055
53,0.51607
54,0.8411700000000001
55,0.5777800000000001
56,0.5340199999999999
57,0.80116
58,0.68692
59,0.58087
60,0.49763
61,0.4502
62,0.52066
63,0.45495
64,0.38716
65,0.3048
66,0.21445999999999998
67,0.20228
68,0.24764
69,0.22296
70,-0.040042
71,0.21031
72,0.10011
73,0.51043
74,0.5726899999999999
75,0.48502
76,1.1682
77,0.74938
78,0.044945
79,-0.066675
80,-0.084066
81,-0.044295
82,-0.21688000000000002
83,-0.19061
84,-0.1558
85,-0.34513
86,-0.16216
87,-0.047013
88,-0.4394
89,-0.33468000000000003
90,-0.18829
91,-0.25589
92,-0.1522
93,-0.24433000000000002
94,-0.34811
95,-0.28286
