time,value
0,0.53474
1,1.1512
2,2.6654
3,4.1776
4,2.9169
5,1.4788
6,0.13562000000000002
7,-0.63418
8,0.37589
9,0.9080799999999999
10,0.5848399999999999
11,0.27323000000000003
12,0.3903
13,0.088883
14,-0.37684
15,-0.5171600000000001
16,-0.68467
17,-0.7512
18,-0.83014
19,-0.72801
20,-0.91879
21,-1.187
22,-0.83873
23,-0.9895799999999999
24,-1.3975
25,-1.3019999999999998
26,-1.4222
27,-1.6338
28,-1.6512
29,-1.7824
30,-1.8822
31,-1.9509
32,-1.8056
33,-1.7426
34,-1.4715
35,-1.4032
36,-1.1495
37,-0.7558699999999999
38,-0.56482
39,0.058797
40,0.04651
41,0.045873000000000004
42,0.48199
43,0.7753800000000001
44,0.56919
45,0.91359
46,0.9546899999999999
47,1.0054
48,1.0378
49,0.80607
50,0.85119
51,0.82395
52,0.71311
53,0.6045
54,0.72207
55,0.57987
56,0.52553
57,0.49672
58,0.6210399999999999
59,0.5106
60,0.64136
61,0.55111
62,0.33226999999999995
63,0.7730899999999999
64,0.36451
65,0.15512
66,0.60078
67,0.11596
68,-0.005222600000000001
69,0.16480999999999998
70,0.048157
71,0.045531999999999996
72,0.066651
73,0.23051999999999997
74,0.60323
75,0.71239
76,0.4991
77,0.27301
78,0.14205
79,0.071577
80,0.055745
81,-0.14894000000000002
82,-0.32041
83,-0.2032
84,-0.3765
85,-0.39702
86,-0.18855
87,-0.55105
88,-0.22709000000000001
89,-0.53983
90,-0.23208
91,0.1095
92,-0.6876899999999999
93,-0.31635
94,-0.4329
95,-0.3836
