time,value
0,0.54279
1,2.064
2,2.806
3,1.5595
4,0.15867
5,-0.70491
6,-0.023513
7,0.5781
8,0.41834
9,0.53747
10,0.11032
11,-0.18762
12,-0.46297
13,-0.6784899999999999
14,-0.6666
15,-0.72721
16,-0.7721
17,-0.88131
18,-0.84969
19,-1.2678
20,-1.2195
21,-1.1338
22,-1.4279
23,-1.5643
24,-1.8216
25,-1.7485
26,-1.929
27,-2.1355
28,-2.2464
29,-2.2156
30,-2.1511
31,-2.3312
32,-1.9414
33,-1.5425
34,-1.3926
35,-0.94052
36,-0.62263
37,-0.14432
38,0.32855999999999996
39,0.56987
40,0.9991399999999999
41,0.96786
42,0.83334
43,1.2204
44,1.0759
45,0.9554
46,1.0877
47,0.86272
48,0.73645
49,0.8579399999999999
50,0.78105
51,0.8423799999999999
52,0.8126899999999999
53,0.65458
54,1.0122
55,0.85269
56,0.61353
57,0.83037
58,0.74648
59,0.55807
60,0.73411
61,0.71617
62,0.6570699999999999
63,0.58363
64,0.63083
65,0.5939800000000001
66,0.41478999999999994
67,0.61574
68,0.48515
69,0.43625
70,0.44166000000000005
71,0.35273000000000004
72,0.40226
73,0.32068
74,0.7017800000000001
75,0.59395
76,0.70273
77,0.65788
78,0.027780000000000003
79,0.20897
80,0.06826499999999999
81,-0.11799000000000001
82,-0.10502
83,-0.090652
84,-0.18748
85,-0.13078
86,-0.12055999999999999
87,-0.09031
88,-0.12118
89,-0.24795999999999999
90,-0.014805
91,-0.031833999999999994
92,-0.16429000000000002
93,-0.063093
94,-0.10603
95,0.0018427
