time,value
0,0.64866
1,0.75203
2,2.6362
3,3.4557
4,2.1182
5,0.52062
6,-0.18863
7,0.78082
8,0.9337700000000001
9,0.7014
10,1.0061
11,0.39578
12,-0.3697
13,-0.7382
14,-0.7290800000000001
15,-0.90694
16,-0.8709600000000001
17,-1.0602
18,-1.198
19,-0.9816
20,-1.2725
21,-1.2874
22,-1.2767
23,-1.5397
24,-1.3466
25,-1.5352
26,-1.7634
27,-1.6888
28,-1.8094
29,-1.8639
30,-1.9945
31,-1.8898
32,-1.9257
33,-1.8336
34,-1.6618
35,-1.3425
36,-1.0113
37,-0.67272
38,-0.21616
39,0.052872
40,0.56209
41,0.7008800000000001
42,0.9469299999999999
43,1.005
44,1.0275
45,1.1917
46,0.96886
47,0.84462
48,0.77949
49,0.7439399999999999
50,0.67335
51,0.5052800000000001
52,0.66255
53,0.6077
54,0.5461
55,0.68716
56,0.5429999999999999
57,0.45315
58,0.48578000000000005
59,0.44068
60,0.53915
61,0.36956999999999995
62,0.37732
63,0.47011000000000003
64,0.32145
65,0.32550999999999997
66,0.25126
67,0.27057
68,0.27716
69,0.15517
70,0.12095
71,0.3264
72,0.47395
73,0.5947399999999999
74,0.6982
75,0.82678
76,0.57517
77,0.4012
78,0.34997
79,0.14805
80,-0.033206
81,-0.11427000000000001
82,0.12035
83,-0.2201
84,-0.15123
85,-0.077445
86,-0.09786900000000001
87,-0.13679000000000002
88,-0.34024
89,-0.08944099999999999
90,-0.08029700000000001
91,-0.19258
92,-0.3047
93,-0.45456
94,0.31459000000000004
95,0.58219
