time,value
0,1.2259
1,1.8509
2,2.8294
3,3.2633
4,2.16
5,1.3472
6,0.6058
7,-0.7558199999999999
8,-0.84215
9,-0.020085
10,-0.25751
11,-0.45801000000000003
12,-0.20190999999999998
13,-0.32051999999999997
14,-0.33016
15,-0.28678000000000003
16,-0.38413
17,-0.45738999999999996
18,-0.79393
19,-0.97711
20,-0.64542
21,-0.7573300000000001
22,-1.0511
23,-0.9709899999999999
24,-1.206
25,-1.3835
26,-1.2445
27,-1.3142
28,-1.4773
29,-1.6715
30,-1.7353
31,-1.6106
32,-1.7342
33,-1.9516
34,-1.7901
35,-1.6198
36,-1.6608
37,-1.5338
38,-1.3233
39,-1.2214
40,-1.0461
41,-0.68745
42,-0.37534
43,-0.29541999999999996
44,-0.14325
45,0.12980999999999998
46,0.28452
47,0.36461
48,0.40489
49,0.40548
50,0.4042
51,0.35691999999999996
52,0.36217
53,0.44092
54,0.37749
55,0.34421999999999997
56,0.38923
57,0.18117
58,0.12140999999999999
59,0.20908000000000002
60,0.073102
61,0.12792
62,0.20967
63,0.10842
64,0.096872
65,0.25369
66,0.62839
67,0.77861
68,0.7074699999999999
69,0.7656
70,0.6954199999999999
71,0.73706
72,1.0001
73,1.1125
74,1.1496
75,1.2669
76,1.4226
77,1.3074
78,1.0301
79,0.89761
80,0.62941
81,0.46698999999999996
82,0.56097
83,0.46951000000000004
84,0.43776000000000004
85,0.53859
86,0.38359
87,0.19577999999999998
88,0.17057999999999998
89,0.10325
90,0.13442
91,0.20906
92,0.060733
93,-0.11546
94,-0.1131
95,-0.023894
